N,M,NIST_pass_status_1,NIST_pass_status_2,NIST_pass_status_3,NIST_pass_status_4,NIST_pass_status_5,NIST_pass_status_6,NIST_pass_status_7,NIST_pass_status_8,NIST_pass_status_9,NIST_pass_status_10,NIST_pass_status_11,NIST_pass_status_12,NIST_pass_status_13,NIST_pass_status_14,NIST_pass_status_15,NIST_pass_rate,autocorr_pass_status,autocorr_coefficient,runs_pass_status,runs_p_value
88,60,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011215011215011216,0,3.5674722972383536e-29
88,61,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010043010043010043,0,1.0197061844432516e-23
88,62,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,26.666666666666668,1,0.010685010685010685,0,0.0
88,63,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.011447011447011447,0,0.0
88,64,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009169009169009168,0,0.0
88,65,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007219007219007219,0,0.0
88,66,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01223901223901224,0,1.9777941424252526e-34
88,67,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010537010537010536,0,6.423970035350087e-26
88,68,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010999010999010999,0,0.0
88,69,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01070901070901071,0,0.0
88,70,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012651012651012651,0,0.0
88,71,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011289011289011289,0,0.0
88,72,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010265010265010265,0,0.0
88,73,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009761009761009761,0,0.0
88,74,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.008345008345008346,0,7.297222650044588e-17
88,75,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010305010305010305,0,0.0
88,76,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011245011245011245,0,0.0
88,77,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007687007687007687,0,1.5340922066856295e-14
88,78,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011247011247011248,0,0.0
88,79,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008729008729008728,0,0.0
88,80,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008673008673008673,0,0.0
88,81,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010555010555010555,0,0.0
88,82,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008917008917008917,0,0.0
88,83,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010553010553010554,0,0.0
88,84,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011625011625011625,0,0.0
88,85,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009875009875009874,0,0.0
88,86,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009307009307009307,0,0.0
88,87,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010771010771010772,0,4.992049180555715e-27
89,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010865010865010865,0,0.0
89,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009967009967009968,0,0.0
89,2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008539008539008538,0,0.0
89,3,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.008961008961008961,0,0.0
89,4,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.011391011391011391,0,0.0
89,5,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008999008999009,0,0.0
89,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01113101113101113,0,0.0
89,7,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007783007783007783,0,0.0
89,8,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009687009687009687,0,3.6555477314470142e-22
89,9,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.009027009027009028,0,0.0
89,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008413008413008414,0,0.0
89,11,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.011653011653011653,0,0.0
89,12,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.012497012497012497,0,8.333762368832551e-36
89,13,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009855009855009854,0,6.587085798767643e-23
89,14,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012053012053012053,0,0.0
89,15,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.014363014363014364,0,0.0
89,16,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010203010203010203,0,0.0
89,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.009847009847009846,0,0.0
89,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011629011629011629,0,0.0
89,19,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010991010991010991,0,0.0
89,20,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009197009197009196,0,0.0
89,21,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007923007923007923,0,0.0
89,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008293008293008292,0,0.0
89,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009673009673009674,0,0.0
89,24,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009607009607009607,0,7.543766651756257e-22
89,25,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009241009241009242,0,0.0
89,26,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010367010367010368,0,3.7102421699678354e-25
89,27,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01063101063101063,0,2.39359322431614e-26
89,28,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012377012377012378,0,0.0
89,29,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009625009625009624,0,0.0
89,30,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01153101153101153,0,9.777502869339343e-31
89,31,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011303011303011304,0,0.0
89,32,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011085011085011085,0,0.0
89,33,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.010319010319010318,0,6.131031785240108e-25
89,34,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009567009567009567,0,0.0
89,35,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009379009379009378,0,7.381810032340908e-21
89,36,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010293010293010293,0,8.860731418532893e-25
89,37,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012331012331012331,0,0.0
89,38,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010469010469010468,0,1.3246549038192409e-25
89,39,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010277010277010277,0,0.0
89,40,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011001011001011002,0,4.453756094890013e-28
89,41,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010453010453010452,0,1.4682062176842744e-25
89,42,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009419009419009418,0,0.0
89,43,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010405010405010405,0,0.0
89,44,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.008563008563008564,0,1.1447649385094251e-17
89,45,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.01223901223901224,0,0.0
89,46,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00818100818100818,0,0.0
89,47,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.01025101025101025,0,1.2525088324474288e-24
89,48,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,26.666666666666668,1,0.009055009055009056,0,0.0
89,49,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009913009913009913,0,3.866831659950663e-23
89,50,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01025101025101025,0,0.0
89,51,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009425009425009425,0,4.485073438715525e-21
89,52,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008393008393008394,0,0.0
89,53,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010545010545010546,0,0.0
89,54,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007549007549007549,0,0.0
89,55,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01226101226101226,0,1.5963653816610544e-34
89,56,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009273009273009274,0,0.0
89,57,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009943009943009944,0,0.0
89,58,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009971009971009972,0,0.0
89,59,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011013011013011014,0,3.3723451269825318e-28
89,60,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.013185013185013184,0,1.1593794903924007e-39
89,61,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.008483008483008482,0,2.4529336623731735e-17
89,62,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01142101142101142,0,0.0
89,63,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01161101161101161,0,4.2519498897419326e-31
89,64,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010489010489010488,0,0.0
89,65,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009443009443009444,0,0.0
89,66,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010625010625010626,0,0.0
89,67,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009335009335009335,0,1.04468845300867e-20
89,68,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009583009583009583,0,0.0
89,69,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009461009461009461,0,0.0
89,70,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009495009495009496,0,0.0
89,71,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011927011927011927,0,0.0
89,72,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010043010043010043,0,0.0
89,73,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.010159010159010159,0,3.2684618912878606e-24
89,74,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009529009529009529,0,0.0
89,75,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011459011459011459,0,0.0
89,76,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.013167013167013167,0,1.4501425794526858e-39
89,77,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.011383011383011383,0,0.0
89,78,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012527012527012526,0,0.0
89,79,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011055011055011055,0,0.0
89,80,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011973011973011973,0,5.103424485855304e-33
89,81,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009363009363009362,0,8.231958530282477e-21
89,82,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009763009763009763,0,0.0
89,83,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011247011247011248,0,0.0
89,84,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009129009129009128,0,0.0
89,85,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009487009487009488,0,2.5892578664316793e-21
89,86,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010245010245010245,0,0.0
89,87,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01064901064901065,0,0.0
89,88,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010435010435010435,0,0.0
90,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.011007011007011007,0,3.6171343036602765e-28
90,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01019101019101019,0,0.0
90,2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009747009747009747,0,0.0
90,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009401009401009401,0,6.1977318208576655e-21
90,4,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010477010477010476,0,0.0
90,5,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008765008765008764,0,1.984188108958935e-18
90,6,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007587007587007587,0,3.2993246360589723e-14
90,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010493010493010492,0,0.0
90,8,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008529008529008529,0,0.0
90,9,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010675010675010674,0,1.4359068587824297e-26
90,10,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009737009737009738,0,0.0
90,11,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.009373009373009373,0,7.276461263046635e-21
90,12,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.013071013071013072,0,0.0
90,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008479008479008478,0,0.0
90,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010973010973010972,0,0.0
90,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009303009303009303,0,0.0
90,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010743010743010742,0,0.0
90,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00790900790900791,0,0.0
90,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009095009095009095,0,0.0
90,19,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,46.666666666666664,1,0.009171009171009171,0,4.8271674190551634e-20
90,20,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012093012093012093,0,1.1896655526943147e-33
90,21,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009527009527009528,0,0.0
90,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00924900924900925,0,0.0
90,23,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008121008121008121,0,0.0
90,24,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00927100927100927,0,0.0
90,25,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010773010773010773,0,0.0
90,26,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01126101126101126,0,2.1193059031481458e-29
90,27,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.00971100971100971,0,2.9021899643834536e-22
90,28,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008353008353008354,0,0.0
90,29,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,40.0,1,0.009011009011009012,0,2.1617864404086843e-19
90,30,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.007953007953007954,0,1.847945077911959e-15
90,31,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011329011329011329,0,1.0215236001583107e-29
90,32,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010363010363010364,0,3.9667448640984604e-25
90,33,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008597008597008597,0,0.0
90,34,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.008127008127008128,0,0.0
90,35,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.009297009297009298,0,0.0
90,36,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009703009703009703,0,2.981598797180301e-22
90,37,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010455010455010455,0,0.0
90,38,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011939011939011939,0,0.0
90,39,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009147009147009147,0,6.717671635861554e-20
90,40,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012999012999013,0,1.3637782608651225e-38
90,41,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010057010057010056,0,9.5083201109458e-24
90,42,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010843010843010844,0,2.176734480966752e-27
90,43,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00936900936900937,0,0.0
90,44,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,40.0,1,0.01136101136101136,0,0.0
90,45,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009747009747009747,0,1.9827656768780695e-22
90,46,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009525009525009525,0,0.0
90,47,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008357008357008358,0,6.538711489175496e-17
90,48,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008897008897008897,0,6.445200038614955e-19
90,49,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010037010037010036,0,0.0
90,50,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010719010719010718,0,9.329767924704834e-27
90,51,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.007721007721007721,0,1.182545328932051e-14
90,52,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008315008315008315,0,9.744234252037805e-17
90,53,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.011877011877011878,0,0.0
90,54,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00841100841100841,0,4.237960728170876e-17
90,55,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011143011143011142,0,0.0
90,56,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009379009379009378,0,0.0
90,57,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.008035008035008034,0,0.0
90,58,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,46.666666666666664,1,0.009801009801009801,0,1.1301344386533724e-22
90,59,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010865010865010865,0,0.0
90,60,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01150901150901151,0,0.0
90,61,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011615011615011614,0,0.0
90,62,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010093010093010092,0,0.0
90,63,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009065009065009065,0,0.0
90,64,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,26.666666666666668,1,0.011715011715011716,0,0.0
90,65,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.011601011601011601,0,0.0
90,66,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009299009299009299,0,0.0
90,67,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010119010119010119,0,0.0
90,68,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009835009835009834,0,0.0
90,69,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009761009761009761,0,0.0
90,70,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.010765010765010765,0,0.0
90,71,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008617008617008617,0,0.0
90,72,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009409009409009409,0,5.0634803535067864e-21
90,73,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009907009907009908,0,0.0
90,74,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010759010759010758,0,0.0
90,75,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010079010079010079,0,0.0
90,76,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.010123010123010123,0,4.4141582863867984e-24
90,77,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009341009341009341,0,1.0923310034191108e-20
90,78,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011229011229011229,0,0.0
90,79,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.00972900972900973,0,2.375427950378426e-22
90,80,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008513008513008513,0,1.8014348338158246e-17
90,81,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.010111010111010111,0,0.0
90,82,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009417009417009417,0,4.9051928041540114e-21
90,83,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01054101054101054,0,0.0
90,84,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009857009857009857,0,7.353123291997984e-23
90,85,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009125009125009124,0,0.0
90,86,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007513007513007513,0,0.0
90,87,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008351008351008351,0,0.0
90,88,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010093010093010092,0,0.0
90,89,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011113011113011113,0,0.0
91,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010757010757010757,0,0.0
91,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.012107012107012108,0,0.0
91,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009401009401009401,0,0.0
91,3,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,40.0,1,0.007549007549007549,0,0.0
91,4,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009747009747009747,0,0.0
91,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008045008045008045,0,0.0
91,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012399012399012399,0,0.0
91,7,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010529010529010528,0,6.792464086108091e-26
91,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010847010847010848,0,0.0
91,9,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009495009495009496,0,0.0
91,10,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,40.0,1,0.008267008267008267,0,0.0
91,11,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010017010017010016,0,0.0
91,12,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009585009585009584,0,0.0
91,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010965010965010964,0,0.0
91,14,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007593007593007593,0,0.0
91,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.012539012539012538,0,0.0
91,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010375010375010376,0,0.0
91,17,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011189011189011189,0,4.8162411038429395e-29
91,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009727009727009727,0,0.0
91,19,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009897009897009897,0,0.0
91,20,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.011197011197011197,0,0.0
91,21,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00925100925100925,0,2.2933864787145216e-20
91,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.012841012841012842,0,0.0
91,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011185011185011185,0,5.466994236280702e-29
91,24,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010179010179010179,0,0.0
